image_name,class_id,confidence_score,x_min,y_min,x_max,y_max
VAIPE_P_167_9.jpg,19,0.9998505,1545,1031,2425,1679
VAIPE_P_167_9.jpg,43,0.9997372,1552,1490,2130,2384
VAIPE_P_167_9.jpg,43,0.99924755,1065,2078,2016,2669
VAIPE_P_167_9.jpg,91,0.9998926,1837,1553,2479,2172
VAIPE_P_167_9.jpg,19,0.9999777,962,2630,1589,3545
VAIPE_P_167_9.jpg,75,0.9558503,1223,1236,1655,1596
VAIPE_P_167_9.jpg,75,0.9712019,1451,2601,1835,3090
VAIPE_P_164_7.jpg,24,0.99997616,1906,2067,2234,2786
VAIPE_P_164_7.jpg,24,0.99996436,2174,2017,2498,2748
VAIPE_P_164_7.jpg,95,0.9999099,1728,1741,2062,2078
VAIPE_P_109_3.jpg,107,0.99999833,832,2390,1326,2887
VAIPE_P_109_3.jpg,107,0.99999654,828,1908,1323,2393
VAIPE_P_109_3.jpg,107,0.9999217,1747,2177,2128,2737
VAIPE_P_109_3.jpg,107,0.9996973,561,1674,966,2073
VAIPE_P_50_4.jpg,107,0.99999297,3013,1494,3843,2365
VAIPE_P_50_4.jpg,107,0.9999846,2622,673,3465,1656
VAIPE_P_50_4.jpg,107,0.9999994,1746,1092,2502,1846
VAIPE_P_50_4.jpg,107,0.99999297,1684,2091,2745,2944
VAIPE_P_50_4.jpg,107,0.99100775,1143,615,1712,1211
VAIPE_P_50_4.jpg,107,0.9999802,1957,175,2619,1038
VAIPE_P_16_1.jpg,84,0.9998969,1359,2305,1612,2572
VAIPE_P_0_0.jpg,8,0.99999046,2078,1586,2418,2052
VAIPE_P_0_0.jpg,37,0.99996984,1470,2368,1709,2709
VAIPE_P_173_24.jpg,43,0.989391,572,2156,966,2517
VAIPE_P_173_24.jpg,89,0.68913,1279,1810,1479,2210
VAIPE_P_173_24.jpg,107,0.91107607,1053,2460,1546,2717
VAIPE_P_173_24.jpg,43,0.9882608,1603,2243,1814,2711
VAIPE_P_100_3.jpg,43,0.99997044,1687,1296,2478,1877
VAIPE_P_100_3.jpg,43,0.9995548,1386,1633,1868,2500
VAIPE_P_100_3.jpg,2,0.9999101,2534,969,3019,1707
VAIPE_P_100_3.jpg,2,0.99999344,2447,1650,2789,2432
VAIPE_P_100_3.jpg,91,0.9999981,1820,1924,2163,2612
VAIPE_P_16_5.jpg,84,0.99982244,1356,2102,1669,2419
VAIPE_P_123_0.jpg,79,0.9999186,998,2275,1357,2919
VAIPE_P_80_3.jpg,89,0.9997216,1336,2274,1927,2794
VAIPE_P_80_3.jpg,7,0.99996316,1382,2137,1659,2415
VAIPE_P_163_33.jpg,105,0.99864024,1372,1584,1750,2431
VAIPE_P_163_33.jpg,43,0.9996432,1157,2477,1523,3367
VAIPE_P_163_33.jpg,91,0.9999969,1428,2537,1825,3282
VAIPE_P_163_33.jpg,107,0.6889702,1032,1712,1376,2492
VAIPE_P_42_1.jpg,14,0.99994373,1408,3085,1874,3380
VAIPE_P_80_2.jpg,89,0.9997372,906,1961,1558,2549
VAIPE_P_80_2.jpg,7,0.99991643,1395,1994,1701,2299
VAIPE_P_2_7.jpg,64,0.99383825,922,1616,1268,1963
VAIPE_P_2_7.jpg,64,0.9999974,1220,1523,1601,1895
VAIPE_P_2_7.jpg,41,0.9999827,1748,1313,2046,1596
VAIPE_P_63_0.jpg,89,0.99996364,2526,1468,3032,1946
VAIPE_P_63_0.jpg,27,0.99742955,2196,1322,2578,1812
VAIPE_P_167_1.jpg,43,0.99998415,1580,1921,2431,2787
VAIPE_P_167_1.jpg,43,0.9999844,652,1656,1690,2078
VAIPE_P_159_2.jpg,103,0.99977094,1127,1945,1580,2406
VAIPE_P_159_2.jpg,8,0.9961759,1292,2174,1720,2659
VAIPE_P_20_9.jpg,3,0.99905664,982,2105,1586,2468
VAIPE_P_39_6.jpg,91,0.9999964,1337,2248,2041,2677
VAIPE_P_39_6.jpg,80,0.9758403,264,2222,719,2670
VAIPE_P_39_6.jpg,91,0.99999785,841,2153,1249,2887
VAIPE_P_39_6.jpg,30,0.99997616,1237,1412,1524,1697
VAIPE_P_89_0.jpg,43,0.9999974,1214,1466,1872,2341
VAIPE_P_89_0.jpg,43,0.9999962,1243,2388,1678,3339
VAIPE_P_89_0.jpg,91,0.9999989,1616,2260,2063,3003
VAIPE_P_183_8.jpg,64,0.9999999,1507,1185,1827,1510
VAIPE_P_183_8.jpg,107,0.7879253,945,1858,1515,2278
VAIPE_P_183_8.jpg,89,0.9994129,1186,1412,1634,1775
VAIPE_P_183_8.jpg,107,0.80162,1026,1530,1547,1926
VAIPE_P_163_5.jpg,43,0.9999248,1225,1143,1931,1844
VAIPE_P_163_5.jpg,91,0.99999666,1954,1547,2530,2073
VAIPE_P_163_5.jpg,105,0.99993384,963,2261,1508,3136
VAIPE_P_172_2.jpg,82,0.98040354,448,401,555,631
VAIPE_P_172_2.jpg,59,0.9992576,115,512,206,605
VAIPE_P_172_2.jpg,63,0.41655418,281,455,377,556
VAIPE_P_172_6.jpg,107,0.84381723,2073,1185,2554,2216
VAIPE_P_172_6.jpg,59,0.92530245,1649,1211,2128,1666
VAIPE_P_172_6.jpg,59,0.84661853,2191,2165,2606,2528
VAIPE_P_176_2.jpg,89,0.99757844,2210,1342,2918,2155
VAIPE_P_176_2.jpg,43,0.9994742,1030,2002,2027,2507
VAIPE_P_176_2.jpg,89,0.99352515,2102,2365,2976,2827
VAIPE_P_176_2.jpg,43,0.9804155,126,2733,586,3707
VAIPE_P_176_2.jpg,7,0.99296415,1086,2492,1454,2858
VAIPE_P_176_2.jpg,7,0.9890971,617,2588,989,2970
VAIPE_P_163_1.jpg,43,0.9983235,1125,1394,1917,2083
VAIPE_P_163_1.jpg,105,0.9999113,784,1265,1601,1899
VAIPE_P_163_1.jpg,91,0.9999988,1458,1677,2134,2280
VAIPE_P_171_2.jpg,89,0.9999914,900,708,1598,1309
VAIPE_P_171_2.jpg,89,0.9999944,1632,1707,2299,2337
VAIPE_P_171_2.jpg,43,0.99998474,1482,1089,2272,1762
VAIPE_P_171_2.jpg,43,0.99998534,2139,849,2936,1509
VAIPE_P_171_2.jpg,104,0.99980396,1361,702,2221,1465
VAIPE_P_171_2.jpg,75,0.77166986,3096,1353,3586,1740
VAIPE_P_171_2.jpg,73,0.9299575,2260,1588,2738,1933
VAIPE_P_163_27.jpg,105,0.99885845,1621,1989,2090,2443
VAIPE_P_163_27.jpg,43,0.9966318,895,1900,1335,2397
VAIPE_P_163_27.jpg,107,0.7971545,1378,2481,1892,2745
VAIPE_P_163_27.jpg,91,0.99999166,1518,1705,1992,1964
VAIPE_P_174_4.jpg,26,0.7943759,1615,1407,2376,1978
VAIPE_P_174_4.jpg,70,0.49401757,2237,1397,2614,1768
VAIPE_P_174_4.jpg,70,0.97404015,1848,1865,2217,2235
VAIPE_P_174_4.jpg,60,0.5454008,1242,1775,1926,2103
VAIPE_P_20_33.jpg,3,0.9955568,1069,1918,1576,2683
VAIPE_P_81_2.jpg,104,0.9999815,1906,1396,2797,1820
VAIPE_P_81_2.jpg,64,0.99999774,2429,1804,2828,2198
VAIPE_P_81_2.jpg,64,0.99999714,2035,1763,2416,2155
VAIPE_P_42_14.jpg,46,0.9952825,781,2493,1169,2902
VAIPE_P_68_12.jpg,104,0.9996884,879,1894,1280,2833
VAIPE_P_68_12.jpg,40,0.99996936,1561,2210,1913,2562
VAIPE_P_12_4.jpg,8,0.99999416,701,2028,1220,2663
VAIPE_P_12_4.jpg,64,0.9999995,1702,2431,2225,2964
VAIPE_P_12_4.jpg,64,0.9999963,1375,2709,1870,3253
VAIPE_P_39_15.jpg,30,0.99997413,854,2908,1295,3378
VAIPE_P_39_15.jpg,80,0.9994797,896,1879,1520,2521
VAIPE_P_52_5.jpg,107,0.9999733,1684,93,2606,885
VAIPE_P_52_5.jpg,107,0.999977,2864,1051,3503,1720
VAIPE_P_52_5.jpg,107,0.9999802,2388,1756,2973,2787
VAIPE_P_52_5.jpg,107,0.9999747,3220,279,3615,752
VAIPE_P_52_5.jpg,107,0.99997735,2980,632,3352,1055
VAIPE_P_52_5.jpg,107,0.99996734,2058,877,2432,1302
VAIPE_P_131_5.jpg,104,0.9999689,792,2635,1433,3214
VAIPE_P_131_5.jpg,10,0.99999106,936,2217,1474,2699
VAIPE_P_131_5.jpg,10,0.99997544,1138,2337,1637,2837
VAIPE_P_180_7.jpg,26,0.9999243,175,700,408,819
VAIPE_P_180_7.jpg,26,0.99990964,193,452,411,544
VAIPE_P_180_7.jpg,69,0.99605453,150,606,370,724
VAIPE_P_180_7.jpg,69,0.9893895,210,518,424,614
VAIPE_P_180_7.jpg,70,0.8239355,405,539,482,615
VAIPE_P_98_0.jpg,8,0.9999976,1182,1749,1510,2336
VAIPE_P_94_5.jpg,107,0.99999046,833,1190,1203,1406
VAIPE_P_94_5.jpg,107,0.9997484,447,1017,844,1179
VAIPE_P_181_12.jpg,68,0.99982315,741,2120,1563,3085
VAIPE_P_181_12.jpg,107,0.5557512,1232,2137,1949,2501
VAIPE_P_181_12.jpg,63,0.85132486,1453,2515,1761,2834
VAIPE_P_120_2.jpg,68,0.9999827,809,1876,1383,2747
VAIPE_P_42_2.jpg,46,0.9873144,1374,2511,1650,2795
VAIPE_P_170_26.jpg,107,0.62513566,1533,1236,2181,1875
VAIPE_P_170_26.jpg,56,0.9999597,971,2373,1493,3161
VAIPE_P_170_26.jpg,107,0.9002416,1319,1609,1612,1919
VAIPE_P_71_3.jpg,10,0.99995244,472,236,640,325
VAIPE_P_71_3.jpg,10,0.99999106,305,221,472,304
VAIPE_P_71_3.jpg,36,0.9996332,404,276,483,351
VAIPE_P_58_1.jpg,69,0.99665487,284,4,458,250
VAIPE_P_58_1.jpg,69,0.9999492,409,167,675,300
VAIPE_P_58_1.jpg,46,0.98362744,515,409,611,498
VAIPE_P_161_10.jpg,107,0.99989724,1044,1655,2015,2848
VAIPE_P_161_10.jpg,107,0.65511763,632,2144,1361,3257
VAIPE_P_161_10.jpg,107,0.9869538,1774,1888,2305,2419
VAIPE_P_179_8.jpg,107,0.99960226,1719,1932,2154,2363
VAIPE_P_179_8.jpg,22,0.96840835,1393,2257,1749,2613
VAIPE_P_179_8.jpg,22,0.97559047,2148,1924,2514,2300
VAIPE_P_175_10.jpg,75,0.8425877,1067,2942,1518,3355
VAIPE_P_175_10.jpg,107,0.65233153,578,2308,1046,2783
VAIPE_P_175_10.jpg,70,0.99925417,1217,2280,1527,2607
VAIPE_P_163_31.jpg,105,0.68740094,1439,2071,1832,2431
VAIPE_P_163_31.jpg,91,0.99999034,1365,1690,1661,2082
VAIPE_P_163_31.jpg,43,0.9915411,1028,1546,1359,2038
VAIPE_P_163_31.jpg,105,0.99553066,1274,1198,1507,1716
VAIPE_P_8_1.jpg,54,0.9998186,1681,1142,2184,1641
VAIPE_P_78_5.jpg,107,0.99997807,666,1118,1691,2107
VAIPE_P_78_5.jpg,107,0.9999943,1774,2130,2361,2725
VAIPE_P_78_5.jpg,107,0.9999689,1673,416,2222,981
VAIPE_P_78_5.jpg,107,0.99999857,2041,1171,2886,1692
VAIPE_P_78_5.jpg,107,0.9999583,2642,348,3187,706
VAIPE_P_78_5.jpg,107,0.9999614,3040,1026,3639,1347
VAIPE_P_117_2.jpg,107,0.99971455,891,822,1691,1615
VAIPE_P_117_2.jpg,107,0.9999727,928,1596,1616,2309
VAIPE_P_117_2.jpg,107,0.9999982,1557,1661,2679,2403
VAIPE_P_117_2.jpg,107,0.9998104,1646,1150,2440,1650
VAIPE_P_117_2.jpg,107,0.9999473,2098,1336,2796,1873
VAIPE_P_170_2.jpg,8,0.9999908,1208,1834,1457,2361
VAIPE_P_68_3.jpg,104,0.99995947,520,2127,1429,2639
VAIPE_P_68_3.jpg,40,0.99999213,1756,1965,2150,2356
VAIPE_P_117_1.jpg,91,0.99999535,773,1445,1525,2162
VAIPE_P_117_1.jpg,91,0.999995,1354,1150,2028,1899
VAIPE_P_117_1.jpg,7,0.9999676,1222,1095,1601,1501
VAIPE_P_117_1.jpg,7,0.9999453,1846,1652,2250,2060
VAIPE_P_126_2.jpg,19,0.9999912,1587,1613,2151,2381
VAIPE_P_126_2.jpg,19,0.99998546,880,1744,1451,2536
VAIPE_P_74_0.jpg,8,0.9999919,1163,2520,1600,3054
VAIPE_P_74_0.jpg,64,0.99999976,1065,2036,1473,2456
VAIPE_P_74_0.jpg,64,0.9999995,949,2386,1369,2818
VAIPE_P_88_0.jpg,43,0.9999939,1957,1258,2585,2146
VAIPE_P_88_0.jpg,43,0.99999774,1593,1240,2235,2147
VAIPE_P_88_0.jpg,91,0.9999943,2582,1058,3211,1712
VAIPE_P_131_7.jpg,104,0.9999889,1191,2208,1871,2741
VAIPE_P_131_7.jpg,10,0.99996686,720,2360,1240,2968
VAIPE_P_131_7.jpg,10,0.99999547,1057,1991,1581,2545
VAIPE_P_169_13.jpg,20,0.9999821,357,1731,1425,2269
VAIPE_P_169_13.jpg,20,0.999987,1400,1700,2455,2244
VAIPE_P_84_2.jpg,107,0.9999994,1982,1927,2801,2697
VAIPE_P_84_2.jpg,107,0.9999969,2123,1270,3262,2089
VAIPE_P_84_2.jpg,107,0.9999808,2128,362,3080,1086
VAIPE_P_84_2.jpg,107,0.9999995,1239,1202,1814,1751
VAIPE_P_84_2.jpg,107,0.9999989,1366,117,1960,682
VAIPE_P_20_20.jpg,3,0.98957145,868,1896,1806,2442
VAIPE_P_164_27.jpg,107,0.93327576,1594,1547,2119,1963
VAIPE_P_164_27.jpg,107,0.68706155,1323,1544,1662,2051
VAIPE_P_164_27.jpg,95,0.99995816,1149,1656,1433,1940
VAIPE_P_0_10.jpg,56,0.99998415,1105,1857,1706,2468
VAIPE_P_101_2.jpg,89,0.9999939,751,2334,1667,2759
VAIPE_P_101_2.jpg,8,0.99998486,1632,2367,2040,3077
VAIPE_P_101_2.jpg,64,0.99999964,2182,1404,2711,1940
VAIPE_P_156_24.jpg,107,0.98571175,1756,1902,2196,2653
VAIPE_P_156_24.jpg,97,0.9975979,1302,1722,1683,2258
VAIPE_P_156_24.jpg,70,0.99563783,1523,2076,1876,2438
VAIPE_P_170_28.jpg,107,0.85807014,1471,416,1909,1017
VAIPE_P_170_28.jpg,56,0.9999263,1619,865,2030,1542
VAIPE_P_170_28.jpg,46,0.92501557,1820,1970,2097,2235
VAIPE_P_1_3.jpg,107,0.99383366,447,1562,1041,1860
VAIPE_P_1_3.jpg,107,0.99991024,987,1876,1461,2119
VAIPE_P_1_3.jpg,107,0.9999901,1062,1441,1406,1708
VAIPE_P_1_3.jpg,107,0.99999917,1360,1612,1634,1961
VAIPE_P_1_3.jpg,107,0.99983513,1381,1175,1604,1381
VAIPE_P_77_2.jpg,51,0.99588686,1750,2483,2206,2945
VAIPE_P_77_2.jpg,51,0.9998265,1553,2091,1996,2534
VAIPE_P_63_15.jpg,107,0.9999982,1943,1449,3102,2126
VAIPE_P_63_15.jpg,107,0.99998367,2151,354,3239,1014
VAIPE_P_63_15.jpg,107,0.9999808,1828,2258,2826,2845
VAIPE_P_63_15.jpg,107,0.9999956,3179,946,3591,1341
VAIPE_P_63_15.jpg,107,0.9999181,1583,1068,1970,1450
VAIPE_P_63_15.jpg,107,0.999987,1578,194,1984,581
VAIPE_P_55_1.jpg,87,0.9999796,744,1986,1410,2879
VAIPE_P_121_0.jpg,8,0.9999851,181,580,413,710
VAIPE_P_121_0.jpg,46,0.9999869,336,691,456,808
VAIPE_P_157_13.jpg,24,0.9997398,1302,2228,2085,3010
VAIPE_P_157_13.jpg,24,0.99615955,1611,1190,2133,2077
VAIPE_P_157_13.jpg,89,0.9988557,1240,1759,1805,2398
VAIPE_P_157_13.jpg,107,0.6589091,1025,1520,1458,1950
VAIPE_P_157_13.jpg,28,0.39826712,894,1872,1353,2239
VAIPE_P_157_13.jpg,89,0.9394328,973,2182,1692,2529
VAIPE_P_42_0.jpg,31,0.9999094,1130,2171,1441,2511
VAIPE_P_42_0.jpg,46,0.9942796,1267,1952,1543,2228
VAIPE_P_65_5.jpg,95,0.9999788,2007,1851,2466,2298
VAIPE_P_65_5.jpg,72,0.985501,1210,2076,1627,2510
VAIPE_P_172_5.jpg,107,0.9926484,2111,1303,2779,1886
VAIPE_P_172_5.jpg,59,0.931798,1762,1897,2124,2276
VAIPE_P_172_5.jpg,59,0.9771956,2221,1254,2511,1517
VAIPE_P_176_4.jpg,43,0.99944645,1142,2592,1801,3048
VAIPE_P_176_4.jpg,43,0.9900448,955,2790,1459,3443
VAIPE_P_176_4.jpg,89,0.9758362,1396,2972,1745,3557
VAIPE_P_176_4.jpg,89,0.9948154,1044,2010,1389,2568
VAIPE_P_176_4.jpg,7,0.86738753,1425,2258,1691,2526
VAIPE_P_176_4.jpg,7,0.9855598,1340,1714,1604,1985
VAIPE_P_104_1.jpg,107,0.9999988,430,1824,999,2366
VAIPE_P_104_1.jpg,107,0.9999306,1106,1573,1854,2090
VAIPE_P_104_1.jpg,107,0.9998171,267,2324,1107,2903
VAIPE_P_48_0.jpg,89,0.9999839,1854,2843,2539,3353
VAIPE_P_48_0.jpg,61,0.9999989,2043,1504,2608,2226
VAIPE_P_48_0.jpg,61,0.9999989,807,1778,1361,2526
VAIPE_P_48_0.jpg,64,0.99999976,786,2478,1203,2899
VAIPE_P_48_0.jpg,64,0.9999995,2225,2151,2638,2562
VAIPE_P_65_10.jpg,107,0.99978846,269,457,443,570
VAIPE_P_65_10.jpg,107,0.9992083,453,452,574,694
VAIPE_P_65_10.jpg,107,0.9999014,384,359,465,444
VAIPE_P_17_16.jpg,107,0.99973124,2131,2690,2902,3020
VAIPE_P_17_16.jpg,107,0.99404967,2498,541,3092,818
VAIPE_P_17_16.jpg,107,0.9997383,3341,1082,3888,1375
VAIPE_P_17_16.jpg,107,0.41677403,2319,1316,2810,1572
VAIPE_P_17_16.jpg,107,0.9979139,1406,1871,1775,2286
VAIPE_P_17_16.jpg,84,0.5500837,3040,1802,3289,2026
VAIPE_P_167_13.jpg,19,0.9999682,839,2829,1475,3704
VAIPE_P_167_13.jpg,19,0.9845909,895,1309,1596,1935
VAIPE_P_167_13.jpg,43,0.99618334,712,1927,1119,2827
VAIPE_P_167_13.jpg,75,0.650762,1434,1268,1875,1634
VAIPE_P_167_13.jpg,91,0.999393,1476,1616,2011,2274
VAIPE_P_167_13.jpg,43,0.9993938,131,1619,548,2534
VAIPE_P_167_13.jpg,75,0.9176115,1177,2799,1597,3252
VAIPE_P_131_1.jpg,104,0.99999154,755,2120,1421,2790
VAIPE_P_131_1.jpg,10,0.99999225,488,2199,1021,2859
VAIPE_P_131_1.jpg,10,0.9999943,1228,2134,1850,2659
VAIPE_P_156_5.jpg,97,0.9939319,1505,1341,2036,1937
VAIPE_P_156_5.jpg,105,0.99364966,1555,1829,2050,2846
VAIPE_P_156_5.jpg,70,0.9438453,1304,1176,1702,1575
VAIPE_P_124_4.jpg,26,0.9999852,746,1631,1387,2356
VAIPE_P_124_4.jpg,26,0.9999765,679,2103,1411,2817
VAIPE_P_172_17.jpg,107,0.87791264,903,1684,1331,2403
VAIPE_P_172_17.jpg,59,0.997017,1902,2176,2193,2488
VAIPE_P_172_17.jpg,70,0.9927044,660,1634,959,1951
VAIPE_P_159_4.jpg,8,0.99995196,1623,1909,1982,2395
VAIPE_P_159_4.jpg,103,0.99998736,985,2126,1405,2653
VAIPE_P_172_10.jpg,107,0.8876733,869,2281,1742,2789
VAIPE_P_172_10.jpg,70,0.9482609,764,2713,1146,3117
VAIPE_P_172_10.jpg,59,0.9829723,1156,1864,1522,2243
VAIPE_P_102_0.jpg,43,0.99999464,920,1137,1786,1811
VAIPE_P_102_0.jpg,89,0.9961333,813,1884,1631,2368
VAIPE_P_165_8.jpg,26,0.9925262,775,2218,1399,2657
VAIPE_P_165_8.jpg,107,0.84208465,1293,2310,1935,2849
VAIPE_P_165_8.jpg,91,0.9999889,683,2565,1230,2921
VAIPE_P_165_8.jpg,29,0.9714793,1339,2286,1642,2560
VAIPE_P_165_18.jpg,107,0.90205234,1459,1191,2211,1733
VAIPE_P_165_18.jpg,26,0.943469,631,820,1348,1349
VAIPE_P_165_18.jpg,91,0.99993277,1258,1794,1859,2246
VAIPE_P_165_18.jpg,29,0.97045296,2006,976,2331,1275
VAIPE_P_181_3.jpg,26,0.99946827,206,532,385,646
VAIPE_P_181_3.jpg,68,0.9998765,246,464,460,601
VAIPE_P_181_3.jpg,63,0.9992866,366,665,438,738
VAIPE_P_166_2.jpg,89,0.9999796,1762,1201,2187,1977
VAIPE_P_166_2.jpg,43,0.99890065,1112,1198,1626,2152
VAIPE_P_166_2.jpg,47,0.99913234,653,1748,958,2042
VAIPE_P_39_19.jpg,80,0.99966466,930,2507,1526,3105
VAIPE_P_39_19.jpg,30,0.9999865,870,1656,1240,2013
VAIPE_P_178_15.jpg,44,0.9946614,834,1171,1402,1733
VAIPE_P_178_15.jpg,107,0.9969215,1035,1942,1511,2679
VAIPE_P_178_15.jpg,107,0.85026336,1822,1324,2432,2065
VAIPE_P_178_15.jpg,44,0.99177974,1247,975,1818,1529
VAIPE_P_42_4.jpg,31,0.99990404,1102,2231,1417,2530
VAIPE_P_42_4.jpg,46,0.99989367,1365,2109,1624,2370
VAIPE_P_36_2.jpg,92,0.99994254,1194,1584,2045,2259
VAIPE_P_36_2.jpg,1,0.99987066,1443,2179,1918,3014
VAIPE_P_107_1.jpg,10,0.99999917,1160,757,1856,1505
VAIPE_P_107_1.jpg,90,0.99689156,1809,867,2316,1560
VAIPE_P_178_9.jpg,44,0.971236,841,1952,1380,2461
VAIPE_P_178_9.jpg,44,0.9679603,1021,1494,1528,1993
VAIPE_P_173_17.jpg,43,0.99496293,984,1499,1617,1951
VAIPE_P_173_17.jpg,89,0.99971455,1035,2071,1549,2504
VAIPE_P_173_17.jpg,107,0.9566597,817,2215,1465,2762
VAIPE_P_173_17.jpg,43,0.9646916,1664,2101,2186,2724
VAIPE_P_178_10.jpg,1,0.94359124,133,2362,788,3122
VAIPE_P_178_10.jpg,107,0.99032885,1882,1330,2301,2036
VAIPE_P_178_10.jpg,44,0.99085677,872,1789,1471,2368
VAIPE_P_178_10.jpg,44,0.99632674,1442,1049,1994,1602
VAIPE_P_178_10.jpg,107,0.99838424,614,2167,1411,2714
VAIPE_P_176_12.jpg,43,0.9996666,1810,2583,2258,3321
VAIPE_P_176_12.jpg,89,0.99949527,1620,2419,1947,3013
VAIPE_P_176_12.jpg,89,0.99990237,1082,1846,1464,2387
VAIPE_P_176_12.jpg,43,0.9963342,1561,1766,1931,2451
VAIPE_P_176_12.jpg,7,0.7669476,1522,1582,1781,1844
VAIPE_P_176_12.jpg,7,0.9749834,1811,2232,2086,2495
VAIPE_P_173_21.jpg,107,0.95798826,908,1859,1365,2196
VAIPE_P_173_21.jpg,43,0.9566265,1520,2368,1951,2709
VAIPE_P_173_21.jpg,43,0.9849504,1029,1628,1453,1944
VAIPE_P_173_21.jpg,89,0.9686658,1505,2070,1762,2448
VAIPE_P_52_3.jpg,10,0.99978477,690,2265,1443,2748
VAIPE_P_52_3.jpg,10,0.99956876,1409,1906,1860,2652
VAIPE_P_52_3.jpg,89,0.99984527,1457,1477,2120,1840
VAIPE_P_52_3.jpg,29,0.99998724,677,1752,1081,1974
VAIPE_P_52_3.jpg,29,0.9999529,2043,1873,2243,2271
VAIPE_P_153_12.jpg,107,0.74754226,1253,2168,2009,2517
VAIPE_P_153_12.jpg,59,0.9993765,2317,1956,2632,2259
VAIPE_P_153_12.jpg,29,0.9873912,973,2226,1315,2504
VAIPE_P_18_15.jpg,2,0.9999964,1340,1398,1773,2002
VAIPE_P_18_15.jpg,89,0.99998605,2005,937,2556,1401
VAIPE_P_18_15.jpg,89,0.9999852,1965,1386,2583,1658
VAIPE_P_18_15.jpg,2,0.9999844,2547,1235,2861,1907
VAIPE_P_18_15.jpg,27,0.8613673,2308,1682,2582,2219
VAIPE_P_18_15.jpg,73,0.9850863,1502,1271,1736,1633
VAIPE_P_18_15.jpg,73,0.99992824,1694,1311,1963,1674
VAIPE_P_174_3.jpg,26,0.99975866,282,600,473,779
VAIPE_P_174_3.jpg,101,0.99956363,189,440,366,601
VAIPE_P_174_3.jpg,59,0.73318046,98,506,197,598
VAIPE_P_174_3.jpg,70,0.95988846,372,507,472,602
VAIPE_P_158_2.jpg,43,0.998579,959,2533,1283,3049
VAIPE_P_158_2.jpg,91,0.99999523,1663,2161,2027,2570
VAIPE_P_158_2.jpg,43,0.9995048,664,1715,1181,2022
VAIPE_P_158_2.jpg,91,0.999998,773,1920,1195,2180
VAIPE_P_158_2.jpg,7,0.9986523,2576,2189,2802,2404
VAIPE_P_158_2.jpg,7,0.98953235,588,1983,781,2176
VAIPE_P_7_1.jpg,43,0.9999913,1035,1633,1910,2398
VAIPE_P_7_1.jpg,43,0.9999788,515,1697,1432,2436
VAIPE_P_7_1.jpg,2,0.9999887,254,1935,1150,2619
VAIPE_P_7_1.jpg,2,0.99998736,657,1364,1507,1771
VAIPE_P_7_1.jpg,75,0.9989122,1417,1405,1821,1852
VAIPE_P_106_2.jpg,91,0.99999106,883,2126,1644,2801
VAIPE_P_106_2.jpg,104,0.9999964,1445,2920,2712,3454
VAIPE_P_173_25.jpg,43,0.99829596,1414,1615,2007,2174
VAIPE_P_173_25.jpg,43,0.9819009,965,2021,1562,2607
VAIPE_P_173_25.jpg,107,0.61589557,805,2296,1196,3109
VAIPE_P_173_25.jpg,89,0.9947566,1121,2613,1720,2926
VAIPE_P_20_29.jpg,3,0.9799355,677,1866,1345,2474
VAIPE_P_180_17.jpg,69,0.9592572,653,1779,1187,2298
VAIPE_P_180_17.jpg,107,0.9331393,722,1998,1252,2638
VAIPE_P_180_17.jpg,107,0.98793656,1379,1719,1722,2324
VAIPE_P_180_17.jpg,69,0.66826177,1203,1876,1523,2492
VAIPE_P_180_17.jpg,70,0.4533894,1703,2255,1953,2519
VAIPE_P_178_21.jpg,44,0.99233913,1553,1479,2055,1966
VAIPE_P_178_21.jpg,44,0.75514394,1686,2200,2118,2738
VAIPE_P_178_21.jpg,92,0.8553043,1124,1270,1638,1775
VAIPE_P_178_21.jpg,107,0.9995598,1228,1698,1691,2336
VAIPE_P_178_21.jpg,107,0.9995351,755,1416,1368,1841
VAIPE_P_84_0.jpg,37,0.9999161,1372,3263,1679,3724
VAIPE_P_181_16.jpg,68,0.999824,903,2191,2172,3310
VAIPE_P_181_16.jpg,107,0.6952697,856,1755,1729,2344
VAIPE_P_181_16.jpg,63,0.9986712,1913,2517,2300,2919
VAIPE_P_14_2.jpg,107,0.9999989,1115,2579,2136,3143
VAIPE_P_14_2.jpg,107,0.9999856,795,1689,1478,2658
VAIPE_P_14_2.jpg,107,0.9999323,1329,1156,1734,1573
VAIPE_P_14_2.jpg,107,0.99895966,1710,1165,2126,1597
VAIPE_P_14_2.jpg,107,0.9999778,1337,1941,2136,2425
VAIPE_P_14_2.jpg,107,0.99990714,1146,1617,2177,2043
VAIPE_P_0_17.jpg,37,0.99998546,1495,2427,1984,2789
VAIPE_P_0_17.jpg,8,0.99997663,782,1803,1457,2134
VAIPE_P_126_3.jpg,91,0.9999821,925,2483,1554,3108
VAIPE_P_39_17.jpg,91,0.9999988,350,1119,923,1721
VAIPE_P_39_17.jpg,80,0.9966097,1115,1498,1557,1938
VAIPE_P_39_17.jpg,91,0.9999913,865,1138,1499,1566
VAIPE_P_39_17.jpg,30,0.9999863,1740,1575,2071,1909
VAIPE_P_17_0.jpg,84,0.99988115,1171,2210,1420,2466
VAIPE_P_59_1.jpg,107,0.99999607,1406,2535,2016,3155
VAIPE_P_59_1.jpg,107,0.9999969,1706,1523,2300,2178
